id,name,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,current_seller,number_of_images,category,quantity_sold,discount
249009802,"1 ghim Cài áo đế tròn phụ kiện handmade phụ liệu thời trang, trang trí giỏ xách",1000,1000,dropship,OEM,0,0.0,0,Thế giới đồ chơi cho bé,8,Cài Áo,0,0.0
151427403,Nơ cài áo cao cấp,14990,14990,dropship,OEM,0,0.0,0,maycatvai,5,Cài Áo,0,0.0
242103377,Hoa Cài Áo Vải Voan Nhỏ Xinh xỉu luôn à ,15000,15000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,8,Root,0,0.0
207471526,"Tag ghim Cài Đáng Yêu Hàn Quốc, Huy Hiệu cài túi xách học sinh",12960,12960,dropship,OEM,0,0.0,0,KimmNguuu Accessories Decor,1,Cài Áo,0,0.0
214005075,Trâm Cài Áo Hình Thỏ Hoạt Hình Dễ Thương Năm Mới Vui Vẻ,5000,5000,dropship,OEM,0,0.0,0,QuinQuin Store,8,Cài Áo,0,0.0
249252181,Miếng nối áo ngực cài 3 móc,8000,8000,dropship,OEM,0,0.0,0,hangquangchauuytin,2,Cài Áo,0,0.0
160055819,Set 12 Kim băng cài áo chất liệu hợp kim cao cấp,6500,6500,dropship,OEM,0,0.0,0,Đồ gia dụng hưng yên,5,Root,1,0.0
190842816,BÔNG CÀI ÁO ĐÁM CƯỚI - HOA CÀI ÁO ĐÁM CƯỚI,3000,3000,dropship,OEM,0,0.0,0,Ngọc Susi Shop,12,Cài Áo,0,0.0
191816341,Móc Khóa Chữ Nhật Đáng Yêu Quà Tặng Sáng Tạo,6369,6369,dropship,OEM,0,0.0,0,KimmNguuu Accessories Decor,8,Root,0,0.0
249009811,1 ghim Cài áo đế tròn phụ kiện handmade phụ liệu thời trang,1000,1000,dropship,OEM,1,5.0,0,Đồ chơi an toàn cho bé TPHCM,8,Cài Áo,1,0.0
217782037,M51. (MIỄN SHIP) Dây áo ngực pvc trong suốt siêu bền ( 1 cặp ),12000,12000,dropship,OEM,0,0.0,0,Myshelf,10,Root,0,0.0
225188096,Ghim Cài Áo cài đầm váy 2 hột ngọc trai nhân tạo Chữ Đính Ngọc Trai Cố Định Thời Trang Mới 2023 cô dâu áo dài cài tóc,11000,11000,dropship,OEM,0,0.0,0,Thu Duyên 20988,1,Cài Áo,0,0.0
242225589,Hoa cài trang trí có nhụy siêu xinh nhiều màu size 8cm đã gắn sẵn ghim cài,6000,6000,dropship,OEM,0,0.0,0,Qshopnew,8,Root,0,0.0
262303496,Ghim Cài Quần Thu Nhỏ Eo Đính Hạt Hàn Quốc,16000,8000,dropship,OEM,0,0.0,0,BlueStoreVina,7,Root,0,50.0
207172348,"Móc Khóa Hoạt Hình Trang Trí, Quà Tặng Nhỏ Dễ Thương ",14313,14313,dropship,OEM,0,0.0,0,KimmNguuu Accessories Decor,1,Cài Áo,0,0.0
230242942,36 Miếng Dán Cố Định Quần Áo - Băng Dính Thời Trang 2 Mặt Siêu Mỏng Chống Hở,13990,13990,dropship,OEM,0,0.0,0,SanSan Store,6,Root,0,0.0
242185924,Hoa cài trang trí có nhụy siêu xinh nhiều màu size 8cm đã gắn sẵn ghim cài,6000,6000,dropship,OEM,0,0.0,0,Sukashop86,8,Root,0,0.0
201677297,Hộp 30 Băng Cá Nhân Siêu Dính,30000,15000,dropship,OEM,0,0.0,0,BlueStoreVina,5,Cài Áo,0,50.0
191414585,"Móc nối áo ngực thép không gỉ 2,3,4 móc - Miếng nới rộng áo ngực PK/117",3500,3500,dropship,OEM,0,0.0,0,ATMN Lingerie,6,Root,0,0.0
190848946,Tag cài áo hoa trà Link 2,40000,40000,dropship,OEM,0,0.0,0,OanhOanh Accessories,1,Root,0,0.0
232446281,Bộ sưu tập cài áo phong cách châu Âu dễ thương ( Tặng vòng chỉ đỏ may mắn ngẫu nhiên ),15000,15000,dropship,Song An Eco,0,0.0,0,Thuần Việt,6,Root,0,0.0
261816273,"Set 10 Khuy Cài Cúc Áo, Combo 10 Khuy Cài Áo",15000,15000,dropship,OEM,0,0.0,0,GIADUNG MINHPHUC,9,Root,0,0.0
177900897,Set 12 Kim băng cài áo chất liệu hợp kim cao cấp,8900,8900,dropship,OEM,0,0.0,0,Bếp tiện nhà sang,5,Root,0,0.0
217519982,"Ghim Cài Ba Lô,Cài Áo Mềm Mại Hình Búp Bê Sanrio Hoạt Hình Dễ Thương",15000,15000,dropship,OEM,0,0.0,0,QuinQuin Store,6,Cài Áo,0,0.0
248398177,"Túi 36 miếng dán cố định quần áo - Băng dính 2 mặt chống hở váy, áo siêu mỏng",11000,11000,dropship,OEM,0,0.0,0,A Bảo Store 88,8,Cài Áo,4,0.0
185810754,Dây đeo MINION CLOTHING thời trang phong cách Ulzzang Hàn Quốc kim loại mạ màu không gỉ M0001,12000,12000,dropship,OEM,0,0.0,0,Minion Clothing,4,Root,0,0.0
167961356,Khuy thắt khăn Nút buộc khăn đa năng nhiều mẫu - Khăn turban,10000,10000,dropship,OEM,0,0.0,0,Maben Khăn phụ kiện và Quà tặng,6,Phụ kiện thời trang nữ,0,0.0
199571941,"[Bán theo cái] Huy hiệu cài balo - Sticker cài áo, túi hoạt hình dễ thương, cute, ulzzang style (có đôi / cặp)",3000,3000,dropship,OEM,0,0.0,0,BiStore2020,1,Cài Áo,0,0.0
178116477,"1 dây (~100hạt) pha lê thoi 3mm, 4mm nhiều màu đính kết quần á",10000,10000,dropship,OEM,0,0.0,0,Le Hobbies,4,Cài Áo,0,0.0
253713203,NƠ ĐEO CỔ NƠ CÀI ÁO ĐÁM CƯỚI LỄ TIỆC - Tonyhousewedding,15000,11500,dropship,No Brand,0,0.0,0,Phụ kiện trang trí Emily House,1,Cài Áo,0,23.33
253162861,"Set 10 Khuy Cài Cúc Áo, Combo 10 Khuy Cài Áo",13000,13000,dropship,OEM,0,0.0,0,Thời trang Nam Hoàng Minh,9,Root,0,0.0
172939024,GOTI - Tag Hoa Trâm Cài Áo Cao Cấp Handmade Màu Pastel Nhụy Đính Pha Lê Cao Cấp - Phụ Kiện Trang Trí Váy Đầm Dành Cho Nữ CH10,22000,20900,dropship,GOTI,8,4.6,0,GOTI Official Store,3,Cài Áo,19,5.0
197571478,"SET 13 KIM BĂNG GHIM CÀI QUẦN ÁO, THU NHỎ EO, CÀI KHĂN MŨ SANG CHẢNH",38000,38000,dropship,OEM,0,0.0,0,gia dụng bori 24,7,Cài Áo,1,0.0
197571480,"SET 13 KIM BĂNG GHIM CÀI QUẦN ÁO, THU NHỎ EO, CÀI KHĂN MŨ SANG CHẢNH",25000,25000,dropship,OEM,9,5.0,0,HAPPY KIDS Shop đồ chơi cho bé,7,Cài Áo,61,0.0
135290000,"Set Cài Áo Chống Hở Cho Nữ 10 Chi Tiết Họa Tiết Nhã Nhặn, Nút Cài Chắc Chắn, Siêu Tiện",29800,29800,dropship,OEM,8,4.3,0,Thuần Việt,5,Root,49,0.0
199519220,"Set 13 Chiếc Khuy Cài Quần Jean, Nút Gài, Nút Cài Chiều Chỉnh Lưng Quần, Khuy Cài Áo Ngọc Trai, Thu Nhỏ Lưng Quần - Ghim Cài Váy Áo",38000,38000,dropship,OEM,0,0.0,0,gia dụng bori 24,9,Cài Áo,0,0.0
105084572,GOTI - Tag Cài Áo Hình Cành Hoa Đính Hạt Châu Cao Cấp Kiểu Phụ Kiện Charm Cài Nữ Sang Trọng GOTI CA07,30000,27000,dropship,GOTI,11,4.7,0,GOTI Official Store,2,Cài Áo,58,10.0
68152460,Túi 20 kim băng an toàn loại lớn,28000,28000,dropship,OEM,5,5.0,0,Cửa Hàng Phát Huy Hoàng,7,Cài Áo,37,0.0
87446213,"Set 10 nút cài áo mini siêu dễ thương cài được cho áo vest, áo sơ mi thay cúc áo, có nhiều kiểu dáng lựa chọn",34000,34000,dropship,OEM,1,4.0,0,shop đồ chơi công nghệ mới,10,Cài Áo,1,0.0
118534039,Túi 2 dây áo ngực trong suốt Hàn Quốc,18000,18000,dropship,OEM,1,5.0,0,Big Shop thời trang trẻ em,3,Cài Áo,1,0.0
81223532,Cài áo con ong xinh xinh. Kt 3 x 3cm,22000,22000,dropship,OEM,1,4.0,0,Forget me not,1,Root,1,0.0
101898274,10 Nút cài áo mini siêu HOT 2021,22850,22850,dropship,OEM,3,5.0,0,THANH PHÚC SHOP,10,Root,21,0.0
141644756,"Khuy cài, kẹp cài khăn lụa họa tiết sang trọng, đơn giản, tinh tế",27000,27000,dropship,OEM,5,4.8,0,Quà tặng sinh nhật MyTy,9,Cài Áo,29,0.0
172961992,"Set cài áo, gim quần áo đính ngọc trai nhân tạo 7 món đa năng siêu xinh - HANA Store",21997,21997,dropship,OEM,0,0.0,0,DƯỢC PHẨM MINH HƯƠNG,8,Root,0,0.0
215200705,Dây vải 2 dây DV01,20000,20000,dropship,Loirechic,1,5.0,0,Loirechic Official,1,Cài Áo,2,0.0
114773079,"GOTI - Cài Áo Nữ Kiểu Dáng Bông Hoa Tuyết Đá Tag Cài Váy Đẹp Thanh Lịch Dành Cho Nữ, Ghim Cài Áo, Váy Đầm Cao Cấp (Nhiều Mẫu) CA23",29900,26910,dropship,GOTI,20,4.8,0,GOTI Official Store,9,Cài Áo,146,10.0
39305010,Sét 10 ghim khuy cài áo cao cấp xuất Nhật GC01,27000,27000,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,3,Thời Trang,2,0.0
52133939,Sét 10 ghim cúc cài áo thời trang nhiều mẫu,28000,28000,dropship,Song An Eco,89,4.5,0,Thuần Việt,10,Root,499,0.0
23518114,Dây áo trong choàng cổ bản nhỏ 0.5cm,45000,25000,dropship,OEM,0,0.0,0,haopo,3,Thời Trang,0,44.44
53186685,Kim băng cài áo Vintage đính hoa mẫu mới GC22,29000,29000,dropship,Song An Eco,39,4.1,0,Thuần Việt,1,Thời Trang,177,0.0
105059023,GOTI - Cài Áo Hình Nguyệt Quế Cao Cấp Sang Trọng Kiểu Phụ Kiện Trang Trí Váy Đầm Dành Cho Nữ - Cài Áo Vest Cao Cấp GOTI CA04,30000,27000,dropship,GOTI,23,4.8,0,GOTI Official Store,4,Cài Áo,214,10.0
105085078,"GOTI - Cài Áo Nữ Kiểu Dáng Bông Hoa Tuyết Đá Tag Cài Váy Đẹp Thanh Lịch Dành Cho Nữ, Ghim Cài Áo, Váy Đầm Cao Cấp (Nhiều Mẫu) GOTI CA09",30000,27000,dropship,GOTI,6,4.8,0,GOTI Official Store,1,Cài Áo,46,10.0
172007135,COMBO HOA CÀI ÁO ĐÁM CƯỚI 2 HỌ - KHÁCH MỜI DỰ TIỆC - kèm ghim cài,40000,30000,dropship,OEM,0,0.0,0,Phụ kiện trang trí Emily House,1,Root,36,25.0
159034209,"Set 2 kim băng ngọc trai, gim cài quần áo, thu nhỏ eo, khuy cài áo siêu hot, cá tính, dễ sử dụng",33000,33000,dropship,OEM,0,0.0,0,gia dụng bori 24,7,Cài Áo,0,0.0
112817737,Hoa cài áo handmade vải voan kiểu cài áo hoa có ghim,25000,25000,dropship,OEM,6,4.5,0,Hoa cài áo Bảo hân,4,Root,22,0.0
112816826,"Hoa cài áo cánh nhọn -Tag Hoa Hồng Cài Áo - Kiểu Hoa Cài Áo Có Ghim, Có Trâm Cài",20000,20000,dropship,OEM,2,4.5,0,Hoa cài áo Bảo hân,10,Root,18,0.0
112816939,Hoa cài áo handmade - Nơ cài áo nữ- Cài Áo Thời Trang -Kiểu Cài Áo Hoa Có Ghim - Có Trâm Cài,18000,18000,dropship,OEM,25,4.7,0,Hoa cài áo Bảo hân,9,Root,128,0.0
112816712,"Bông cài váy áo cao cấp, hòa cài 10cm vải voan xịn đủ màu làm thủ công",18000,18000,dropship,OEM,2,5.0,0,Hoa cài áo Bảo hân,8,Root,4,0.0
87430203,"Set Ghim cài áo, bóp eo quần, eo váy cho nữ nhiều mẫu lựa chọn",38000,38000,dropship,OEM,47,4.6,0,Cài áo thời trang nam nữ,14,Cài Áo,259,0.0
112816965,"Bông nơ cài áo, nơ cài áo handmade thời trang kiểu cài",20000,20000,dropship,OEM,2,3.0,0,Hoa cài áo Bảo hân,2,Root,24,0.0
114764962,GOTI - Ghim Trâm Cài Áo Nữ Làm Quà Tặng Hoa Tulip Đính Đá Trang Nhã Sang Trọng - Cài Áo Vest Cao Cấp CA18,30000,27000,dropship,GOTI,5,4.5,0,GOTI Official Store,1,Cài Áo,21,10.0
87623610,"Ghim cài áo, ghim cài quần rộng eo, bóp eo váy hoạ tiết hình khối nhiều màu sắc",26000,26000,dropship,OEM,13,4.2,0,Cài áo thời trang nam nữ,3,Cài Áo,69,0.0
183494791,Nút cài áo chống hở chống tuột phụ kiện trang trí thời trang,28999,28999,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,9,Root,3,0.0
112816723,"Hoa Cài Áo Handmade cao cấp, Hoa Cài Áo Váy, Hoa Cài Áo Dài",17500,17500,dropship,OEM,3,3.7,0,Hoa cài áo Bảo hân,9,Root,12,0.0
117554637,Hoa cài đại biểu in logo,30000,30000,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,7,Cài Áo,0,0.0
153508376,KHUY CÀI KHĂN LỤA - PHỤ KIỆN THỜI TRANG- KẸP CÀI TẠO NÚT THẮT KHĂN LỤA,19000,19000,dropship,OEM,0,0.0,0,havyshop7788,2,Phụ kiện thời trang nữ,24,0.0
134974695,Set 10 ghim cài áo mini hoạ tiết sang chảnh,26994,26994,dropship,OEM,2,5.0,0,THANH PHÚC SHOP,7,Root,7,0.0
52133924,"Ghim cúc cài áo và trang trí ba lô, mũ, giầy (Chọn mẫu)",16000,16000,dropship,Song An Eco,11,3.4,0,Thuần Việt,5,Root,79,0.0
225203077,Nút quần jean quần bò Bằng thau không gỉ Màu đồng Màu bạc Loại trơn và loại có chữ Cúc khuy gài Bịch 10 cái,30000,30000,dropship,OEM,0,0.0,0,BSR Shop,6,Root,10,0.0
105085065,"GOTI - Cài Áo Nữ Kiểu Dáng Nguyệt Quế Tag Cài Váy Đẹp Thanh Lịch Dành Cho Nữ, Ghim Cài Áo, Váy Đầm Cao Cấp (Nhiều Mẫu) GOTI CA08",88000,79200,dropship,GOTI,30,4.8,0,GOTI Official Store,4,Cài Áo,148,10.0
112816377,"Hoa cài áo cao cấp, Tang Hoa Voan Cài Áo Kiểu Cài Có Ghim",17500,17500,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,8,Root,5,0.0
121332553,Ghim cúc Cài áo - mũ - Khăn đính đá thời trang hot trend (chọn mẫu),18000,18000,dropship,OEM,0,0.0,0,My happy star,9,Root,3,0.0
177924138,"KIM BĂNG CÀI QUẦN, GHIM CÀI QUẤN ÁO, THU NHỎ EO CỰC HOT",17000,17000,dropship,OEM,0,0.0,0,KHO GIA DỤNG TIỆN ÍCH GIA ĐÌNH,3,Cài Áo,6,0.0
197778853,Ngọc trai Trâm cài khóa Quần áo Ghim Thời trang Phụ kiện phù hợp Phụ kiện Trâm,18900,18900,dropship,OEM,0,0.0,0,LÊ THỊ HƯƠNG VIỆT BẢO TÍN,13,Cài Áo,34,0.0
143739461,SET tem Thank you bắn tym ngọt ngào nồng cháy,27000,27000,dropship,OEM,0,0.0,0,BA LEM SHOP,3,Root,0,0.0
81223506,"Cài áo trái đất đính đá. KT 2,5 x 4,5cm",16000,16000,dropship,OEM,0,0.0,0,Forget me not,1,Root,0,0.0
125081416,Hoa cài áo đại biểu - 4,30000,30000,dropship,OEM,0,0.0,0,Xưởng may cờ Thành Công,4,Cài Áo,0,0.0
195886953,"Set cài áo, gim áo quần đính ngọc trai đen tự tạo siêu xinh Ghim cài áo hình hoa đính kim cương và ngọc trai nhân tạo",35280,35280,dropship,OEM,0,0.0,0,Coco Land,6,Root,4,0.0
108585245,Set 5 ghim cài áo quần váy cao cấp,36000,36000,dropship,OEM,5,3.6,0,siêu thi gia dung tien ich Manh Van,15,Cài Áo,24,0.0
177924143,"KIM BĂNG CÀI QUẦN, GHIM CÀI QUẤN ÁO, THU NHỎ EO CỰC HOT",17000,17000,dropship,OEM,2,5.0,0,TỔNG KHO GIA DỤNG PHÚC LINH,3,Cài Áo,25,0.0
192178740,"Dây treo mác dây dù, dây ti xỏ tag mác quần áo loại cao cấp chất liệu Polyester_Dây treo tag nhãn mác thẻ bài quần áo_In nhãn mác_Nhận làm dây treo khắc Logo theo yêu cầu",26000,26000,dropship,OEM,0,0.0,0,Nhãn mác quần áo ACCA,3,Cài Áo,3,0.0
112816317,"Nơ cài áo cao cấp, tag áo nữ đá nơ cao cấp bền màu sang trọng",27000,27000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,2,Root,6,0.0
138903689,Hạc hồng cài áo cho bạn gái,30000,30000,dropship,OEM,1,5.0,0,Khogiadunghuonghuong,5,Root,1,0.0
91540542,Cài áo hoa Hồng đại 3D RJ7,22500,22500,dropship,OEM,7,5.0,0,Jeslyn Fashion,2,Cài Áo,14,0.0
138900300,"Set 10 khuy cài cúc áo, combo 10 khuy cài áo",22400,22400,dropship,OEM,3,5.0,0,THANH PHÚC SHOP,4,Root,32,0.0
112816585,"Tag nơ cài áo sơ mi, váy hoa vải phối ruy băng siêu xinh",30000,30000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,9,Root,2,0.0
153405033,Ghim cài áo chất liệu cao cấp 5 cánh mô phỏng hoa trà siêu vip ,18000,18000,dropship,OEM,0,0.0,0,Qshopnew,9,Root,5,0.0
58242717,"Cài áo kim tây 3 hạt. KT 1,5 x 5 cm",29000,29000,dropship,OEM,2,5.0,0,Forget me not,4,Thời Trang,1,0.0
184096183,Set 4 ghim cài quần áo,30000,30000,dropship,OEM,0,0.0,0,Lona House,4,Cài Áo,3,0.0
81222483,Cài áo hoa đính đá trắng phối hình bướm. KT 4 x 4cm,18000,18000,dropship,OEM,0,0.0,0,Forget me not,1,Root,0,0.0
127358334,Hoa cài áo phụ kiện thời trang phối đồ thêm xinh - TRIPBLE T DRESS,19000,19000,dropship,OEM,1,4.0,0,TripbleTDress,5,Cài Áo,2,0.0
112817874,"Nơ cài áo sơ mi, váy phối ruy băng cao cấp, Tag Nơ Cài Cổ Áo",30000,30000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,5,Root,0,0.0
195279080,Nút cài áo chống hở chống tuột phụ kiện trang trí thời trang,28000,28000,dropship,OEM,0,0.0,0,CỦ SU HÀO,9,Root,0,0.0
121333597,Ghim cài áo thời trang đính đá nhiều hình,27000,27000,dropship,OEM,0,0.0,0,My happy star,9,Root,0,0.0
199910668,"Ghim CàI Áo Đính Đá Ngũ Sắc ThờI Trang Cho Nữ,Tăng Mẹ,Cô Giáo,Bạn Gái 20/10.20/11,24/12,8/3...",28000,28000,dropship,OEM,0,0.0,0,QuinQuin Store,2,Cài Áo,0,0.0
179501345,Áo Lót Mút Vừa Nữ. Áo Ngực Ren Mút Dày 4 Móc Cài Nâng Ngực Hàng VNXK Xịn AL1130,25000,25000,dropship,OEM,0,0.0,0,Sam Sam Gin,7,Root,0,0.0
125083242,hoa cài đại biểu mẫu 13,30000,30000,dropship,OEM,0,0.0,0,Xưởng cờ Ngọc Thanh,4,Cài Áo,0,0.0
142392055,Set Cài Áo Mini,25000,25000,dropship,OEM,0,0.0,0,Gia Dụng Báu Phượng,1,Root,1,0.0
112816914,Hoa Cài Váy Áo Chất Liệu Voan Cao Cấp,30000,30000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,10,Root,4,0.0
208437255,Hoa Cài Áo Cúc Voan Màu Siêu Xinh NK Fashion NKPK2204001 Nữ Tính Dễ Phối Đồ Tạo Điểm Nhấn Sang Trọng,30000,30000,dropship,NK FASHION,1,4.0,0,NK FASHION OFFICIAL,4,Cài Áo,8,0.0
57895020,Trâm cài áo đính đá trắng hình TRÁI TIM. KT 1x3cm,29000,29000,dropship,OEM,0,0.0,0,Forget me not,4,Thời Trang,0,0.0
81223150,"Cài áo con bướm full đá. KT 3 x 3,5cm",26000,26000,dropship,OEM,0,0.0,0,Forget me not,1,Root,0,0.0
213561185,Set 10 Khuy cài áo khuy bấm xinh,15500,15500,dropship,OEM,0,0.0,0,gia dụng thông minh 668,2,Root,0,0.0
80698930," Cài áo mini nhiều hình Con ong, Gà con, Cầu vồng dễ thương Hàn Quốc - Cài áo CA12",18000,18000,dropship,OEM,0,0.0,0,Thuần Việt,5,Root,2,0.0
194860544,Cuộn băng dính thời trang cố định quần áo - Miếng dán áo chống hở Unisex - Fashion tape,25000,25000,dropship,OEM,0,0.0,0,FC Furniture,9,Root,0,0.0
58242698,"Cài áo kim tây. KT 1,5 x5 cm",29000,29000,dropship,OEM,2,4.5,0,Forget me not,4,Thời Trang,7,0.0
112817487,Nơ Cài Cổ Áo Váy- Phụ Kiện Thời Trang - Cài áo tag áo nữ đá nơ cao cấp bền màu sang trọng,29000,29000,dropship,OEM,1,5.0,0,Hoa cài áo Bảo hân,2,Root,3,0.0
112816284,"Hoa cài áo váy chất liệu vải cao cấp, tag hoa cài",30000,30000,dropship,OEM,1,4.0,0,Hoa cài áo Bảo hân,9,Root,1,0.0
127667401,Cà vạt nữ sọc đen trắng,29100,29100,dropship,OEM,0,0.0,0,Bazar Shop,1,Root,0,0.0
108253402,Hoa Cài Trang Trí Váy Áo Siêu Xinh Cho Phái Đẹp ( Đã gắn sẵn gim cài ),21000,21000,dropship,OEM,11,5.0,0,Sukashop86,6,Root,20,0.0
117556139,Hoa Cài Áo,30000,30000,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,7,Root,0,0.0
121331323,"( Phụ kiện đồng, inox) 10 bộ Cúc bấm 4 chi tiết màu vàng bằng đồng",25000,25000,dropship,OEM,0,0.0,0,MYHADA,1,Cài Áo,3,0.0
143739457,Set tem dán Thank you hình gấu trúc nhiều họa tiết,27000,27000,dropship,OEM,0,0.0,0,BA LEM SHOP,3,Cài Áo,0,0.0
139214768,Ghim cài áo hình Chuối cún xinh cho các bạn thích màu vàng,24000,24000,dropship,OEM,0,0.0,0,1naichuoi9 store 01,4,Root,0,0.0
195279354,Nút cài áo chống hở chống tuột phụ kiện trang trí thời trang combo 2 cái,28000,28000,dropship,OEM,0,0.0,0,CỦ SU HÀO,2,Root,0,0.0
131421356,"(Sét 3 cái) Ghim cài áo, huy hiệu dễ thương cài cặp, túi, balo",26000,26000,dropship,OEM,1,3.0,0,AT House gia dụng,9,Root,7,0.0
138384602,Set 10 Khuy Cài Áo,33999,33999,dropship,OEM,0,0.0,0,shop đồ chơi công nghệ mới,6,Root,0,0.0
190842906,10 BÔNG CÀI ÁO ĐÁM CƯỚI - HOA CÀI ÁO ĐÁM CƯỚI,29000,29000,dropship,OEM,0,0.0,0,Ngọc Susi Shop,12,Cài Áo,3,0.0
112816594,Combo 10 Kim Trâm Cài Áo - Trâm Cài Áo Các Loại - Kim Trâm Cài Áo,25000,25000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,1,Root,1,0.0
117554255,hoa cài áo ,30000,30000,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,8,Cài Áo,0,0.0
139231018,"Ghim cài áo, huy hiệu ""I don't care club""",24000,24000,dropship,OEM,0,0.0,0,1naichuoi9 store 01,5,Root,0,0.0
138897793,Set cài áo ngọc trai 7 món mẫu mới ( hàng có sẵn ),29999,29999,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,4,Root,2,0.0
216901097,Cầu vai bảo vệ viền đỏ nút bấm,30000,30000,dropship,OEM,2,5.0,0,Đồ Bảo Hộ Đại An,7,Root,8,0.0
117555683,Hoa cài áo đại biểu màu xanh lá cây,19900,19900,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,7,Cài Áo,0,0.0
201677302,Bộ 36 Miếng Dán Cố Định Quần Áo,32000,16000,dropship,OEM,1,5.0,0,BlueStoreVina,7,Cài Áo,7,50.0
148006573,Combo 100 Cây Kim Tây Lớn ,29000,29000,dropship,OEM,0,0.0,0,Bùi Việt Anh,8,Root,1,0.0
139229315,Ghim cài áo hình cờ cá chép Koi phong cách Nhật Bản,24000,24000,dropship,OEM,1,5.0,0,1naichuoi9 store 01,5,Root,21,0.0
197832457,Ghim cài áo Vest nam size nhỏ - Pin cài Đại bàng,29000,29000,dropship,OEM,0,0.0,0,Đai váy Thắt lưng HT,4,Cài Áo,0,0.0
167425519,Hoa cài trang trí mô phỏng hoa trà siêu xinh size 6cm đã gắn sẵn ghim cài,18000,18000,dropship,OEM,0,0.0,0,Qshopnew,7,Cài Áo,6,0.0
163293597,Set 10 khuy cài áo mini,30000,30000,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,9,Root,0,0.0
121332651,"Ghim cài mèo trắng các loại dễ thương trang trí quần áo, ba lô, mũ, khăn GC193",29000,29000,dropship,OEM,0,0.0,0,My happy star,8,Root,5,0.0
117555468,Hoa cài áo đại biểu ,19900,19900,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,9,Cài Áo,0,0.0
125083834,hoa cài đại biểu mẫu 2,30000,30000,dropship,OEM,0,0.0,0,Xưởng cờ Ngọc Thanh,4,Cài Áo,0,0.0
39305262,Cài áo kim băng trang trí GC03,25000,25000,dropship,OEM,23,4.7,0,Thuần Việt,1,Thời Trang,200,0.0
232446607,Bộ sưu tập cài áo phong cách châu Âu dễ thương Link số 3,19000,19000,dropship,Song An Eco,0,0.0,0,Thuần Việt,2,Root,0,0.0
140821818,Ghim cài áo hình chiếc lá đính đá xinh xắn thời trang,19000,19000,dropship,OEM,0,0.0,0,HK shop HK,2,Root,1,0.0
216901691,Sao gắn nón bảo vệ (nhiều mẫu),16000,16000,dropship,OEM,0,0.0,0,Đồ Bảo Hộ Đại An,9,Root,0,0.0
173696584,Set 10 khuy cài áo mini,29999,29999,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,8,Root,0,0.0
173703398,Set 10 Khuy Cài Áo Mini Trang Trí,30000,30000,dropship,OEM,0,0.0,0,THANH PHÚC SHOP,6,Root,3,0.0
112816255,"Hoa cài áo, hoa cài handmade 10cm có ghim và trâm cài đủ màu",25000,25000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,7,Root,1,0.0
81223902,Cái áo hình quạt đính đá. KT 3 x 4cm,22000,22000,dropship,OEM,0,0.0,0,Forget me not,2,Root,0,0.0
139224001,Ghim cài áo cá chép Koi phong cách Nhật Bản,20000,20000,dropship,OEM,0,0.0,0,1naichuoi9 store 01,5,Root,0,0.0
139223675,Ghim cài áo hạc giấy Origami cho các bạn thích sự đơn giản,18000,18000,dropship,OEM,0,0.0,0,1naichuoi9 store 01,6,Root,9,0.0
117556168,hoa cài áo đại biểu in theo yêu cầu,19999,19999,dropship,OEM,0,0.0,0,In thêu may cờ Hoàng Gia,8,Root,0,0.0
112817656,"Bông cài váy, áo cao cấp handmade",19000,19000,dropship,OEM,0,0.0,0,Hoa cài áo Bảo hân,8,Root,0,0.0
139149977,set 10c cài áo kim loại mini siêu sang chảnh,25000,25000,dropship,OEM,0,0.0,0,KHO GIA DỤNG TIỆN ÍCH GIA ĐÌNH,8,Root,5,0.0
